Column1,after_arousal,before_arousal,after_valence,before_valence,weekend,sun,commute,occupants,length,flow,speed,sudden_events,steering,braking,ID
1402,1.2587E+13,6.21492E+14,9.30478E+14,-1.53859E+14,0,-9.08791E+14,0,0,2.4319E+14,-3.95119E+14,1.41272E+14,6.646E+14,-6.5803E+14,-7.94734E+14,9
1403,-7.83144E+14,-2.06468E+13,1.2261E+14,3.13188E+14,0,-9.08791E+14,0,0,2.56833E+14,-6.41691E+13,1.71439E+14,-1.17003E+14,-6.74625E+14,-8.07503E+14,9
1404,5.3424E+14,-3.63457E+14,1.2261E+14,9.10536E+14,0,-9.08791E+14,0,0,1.60447E+14,-2.47368E+14,6.45931E+14,2.72819E+14,-5.89117E+13,-1.76701E+14,9
1405,-2.17121E+13,6.76312E+14,1.02729E+14,1.20921E+14,0,-6.69537E+14,0,0,-4.70373E+14,-5.65346E+14,1.45831E+14,-7.81559E+14,-5.62448E+14,-6.16535E+14,9
1406,-3.09004E+14,-2.88698E+14,-5.47646E+14,-6.42568E+14,0,-9.08791E+14,0,0,2.09778E+14,-4.64081E+14,2.02923E+14,-4.60071E+14,-5.946E+14,-1.2209E+14,9
1407,-2.72682E+14,-2.44842E+14,9.89603E+14,3.13188E+14,0,-9.08791E+14,0,1,7.91688E+14,-2.38125E+14,-6.98057E+14,2.01591E+14,9.77548E+14,4.38601E+14,9
1408,-1.76284E+14,-9.11656E+14,9.30478E+14,1.03001E+14,0,-9.08791E+14,0,1,2.20311E+14,4.62725E+14,-5.4897E+14,8.31978E+14,-2.01069E+13,2.94129E+14,9
1409,-1.50761E+14,-1.45985E+14,5.16604E+13,9.70271E+14,0,-8.48978E+14,0,0,2.12598E+14,-2.36486E+14,1.63207E+14,-4.78754E+14,-7.47482E+14,-1.16669E+14,9
1410,4.83193E+14,-5.84544E+14,4.57479E+14,7.42491E+13,0,1.01322E+14,0,0,2.02989E+14,-1.12247E+14,1.62198E+14,-5.61666E+14,-6.19104E+14,-8.48941E+14,9
1411,1.76916E+14,-1.45985E+14,5.16604E+13,8.50801E+14,0,-9.08791E+14,0,0,-1.01367E+14,-6.51424E+14,1.48027E+14,-9.03305E+14,-7.30737E+14,-1.27076E+14,9
1412,-3.84591E+14,6.76312E+14,5.75729E+14,9.10536E+14,0,-9.08791E+14,0,1,-2.25349E+13,2.01127E+14,-6.16763E+14,-3.47467E+14,1.66979E+14,9.87065E+14,9
1413,-2.32435E+14,5.11853E+14,-8.43271E+14,7.91066E+14,1,1.10493E+13,0,0,-7.02568E+14,1.32958E+14,1.11004E+14,-4.86775E+14,-4.82888E+13,-7.98648E+14,9
1414,-2.72682E+14,-2.55625E+13,5.16604E+13,6.71597E+14,1,1.48375E+14,0,0,-2.88559E+14,9.88432E+14,1.00214E+14,-1.68573E+14,5.57641E+14,3.07688E+14,9
1415,7.48241E+14,3.47393E+14,7.53104E+14,7.91066E+14,0,-9.08791E+14,0,0,1.7158E+14,3.83167E+14,1.95656E+14,-2.9255E+14,-6.92579E+14,-1.18174E+14,9
1416,4.32147E+14,-3.63457E+14,1.10785E+14,4.32658E+14,0,-9.08791E+14,0,0,1.99202E+14,-4.3794E+14,2.11188E+14,1.96522E+14,-6.25812E+14,-1.1176E+14,9
1417,5.3424E+14,4.57033E+14,1.16698E+14,6.71597E+14,0,-9.08791E+14,0,0,-2.32313E+14,1.64778E+14,-6.67751E+14,-1.18981E+14,-3.02193E+14,6.03883E+14,9
1418,3.81101E+14,7.32939E+14,7.53104E+14,7.91066E+14,0,-9.08791E+14,0,0,1.69855E+14,-7.44263E+14,1.94123E+14,-5.43229E+14,-9.23062E+14,-6.46019E+14,9
1419,-1.55865E+14,-2.00805E+13,5.75729E+14,9.70271E+14,0,-9.08791E+14,0,0,4.57093E+14,-1.94417E+14,3.47795E+14,-4.45083E+14,-8.71536E+14,-6.28543E+14,9
1420,1.76916E+14,7.85952E+14,9.89603E+14,1.32868E+14,0,-9.08791E+14,0,0,-2.4239E+14,8.6757E+14,-3.32347E+14,-8.15635E+14,9.5343E+14,1.01798E+14,9
1421,1.76916E+14,7.32939E+14,9.30478E+14,4.92392E+14,0,5.10784E+13,0,0,2.05894E+14,-1.79573E+14,1.69777E+14,2.50964E+14,-6.74178E+13,-9.41241E+14,9
1422,-1.80407E+14,-2.1195E+14,-6.06771E+14,-1.06071E+14,0,1.48375E+14,0,0,2.08316E+14,1.48107E+14,6.33678E+14,4.56331E+14,-5.51262E+14,-9.96188E+14,10
1423,1.2587E+13,5.11853E+14,-2.52021E+13,7.31332E+14,0,1.48375E+14,0,0,-1.45336E+14,-1.482E+14,-1.15675E+14,5.42085E+14,-6.0923E+14,3.59653E+14,10
1424,-2.31453E+14,-5.29724E+14,1.02729E+14,3.72923E+14,0,1.48375E+14,0,0,-3.57161E+14,4.17272E+14,4.88524E+14,-3.34082E+13,-3.97673E+13,-1.33797E+14,10
1425,-2.72682E+14,-4.74904E+14,-1.92896E+14,3.13188E+14,0,1.35216E+14,0,0,-3.31747E+14,-3.0405E+14,-2.00018E+14,-1.2576E+14,8.24122E+14,4.90949E+14,10
1426,-1.29361E+14,-2.1195E+14,-9.02396E+13,-2.24425E+14,0,-9.08791E+14,0,0,2.6959E+14,1.2066E+14,5.04481E+13,1.24214E+14,-6.85497E+14,-1.47826E+14,10
1427,-3.33545E+14,5.11853E+14,7.53104E+14,1.20921E+14,0,1.48375E+14,0,0,4.91735E+14,8.16712E+13,2.92781E+14,8.79171E+14,-5.59889E+14,-1.52002E+14,10
1428,2.27963E+14,9.50411E+14,1.2261E+14,1.80656E+14,0,1.14481E+14,0,0,-1.14138E+14,3.28451E+14,-1.69461E+14,3.44863E+14,-2.17924E+14,-5.17046E+14,10
1429,-2.68167E+14,-2.22914E+14,-6.06771E+14,3.72923E+14,1,-9.08791E+14,0,0,-1.17545E+14,1.55386E+14,6.1319E+14,-7.9546E+14,-1.37295E+14,-1.19064E+14,10
1430,4.32147E+14,6.21492E+14,1.75823E+14,1.93719E+14,1,1.10493E+13,0,1,5.94443E+14,4.88153E+14,8.70255E+14,5.14078E+14,-4.42494E+13,-8.64204E+14,10
1431,-1.50761E+14,-1.35202E+14,3.98354E+14,9.70271E+14,1,-9.08791E+14,0,1,3.03048E+14,9.80741E+14,1.33503E+14,5.77477E+14,-3.51527E+14,-8.9222E+14,10
1432,-1.35447E+14,-2.00986E+14,-5.47646E+14,-1.04955E+14,0,-4.26295E+14,0,0,3.47529E+13,1.1641E+14,4.71995E+14,1.24069E+14,-6.54074E+14,-1.38524E+14,10
1433,8.40516E+14,1.44379E+14,1.16698E+14,9.10536E+14,0,1.27977E+14,0,0,-2.9622E+13,-1.53726E+14,-1.35865E+14,-9.47269E+14,-4.99846E+14,-1.44377E+14,10
1434,6.36332E+14,6.76312E+14,1.81735E+14,8.50801E+14,0,9.65367E+14,0,0,-1.08821E+14,1.4658E+14,6.8646E+14,9.63784E+14,-5.65311E+14,-1.30518E+14,10
1435,8.91563E+14,3.47393E+14,-2.52021E+13,1.03001E+14,0,1.32425E+13,0,0,-1.15652E+14,-1.74683E+14,-1.44809E+14,-4.62183E+14,-5.99958E+14,-1.17665E+14,10
1436,-8.44007E+14,-3.10626E+14,-4.29396E+14,-5.82833E+14,0,1.48375E+14,0,0,1.66882E+14,1.3457E+14,5.85657E+14,-1.75881E+14,-6.25491E+14,-1.39079E+13,10
1437,2.37779E+12,8.40772E+14,-1.92896E+14,1.14947E+14,0,1.48375E+14,0,0,-2.06247E+14,-2.94594E+14,-1.95983E+14,4.45033E+14,-1.96943E+13,-2.67592E+14,10
1438,1.76916E+14,5.66672E+14,-1.33771E+13,4.92392E+14,0,-8.2904E+14,0,0,1.65067E+13,1.32415E+14,5.72483E+14,7.04477E+14,-6.80068E+14,-1.5319E+14,10
1439,6.87378E+14,6.21492E+14,1.16698E+14,1.80656E+14,0,-9.08791E+14,0,0,1.98067E+14,-2.43544E+14,-2.88897E+14,1.82161E+14,-5.98481E+14,-1.07846E+14,10
1440,4.83193E+14,-3.65265E+14,9.89603E+14,5.52127E+14,0,-3.14643E+14,0,0,-2.49412E+14,6.62665E+14,2.28286E+13,1.24532E+14,1.24706E+14,-6.3106E+14,10
1441,-1.66075E+14,-2.1195E+14,1.04873E+14,-1.04955E+14,0,-9.08791E+14,0,0,-1.34034E+14,5.4024E+14,-1.48292E+14,1.00876E+14,-9.67996E+14,-3.31578E+14,10
1442,-4.86684E+14,-2.00805E+13,8.71354E+14,1.20921E+14,0,-9.08791E+14,0,0,-2.50845E+14,3.71811E+14,-4.03334E+14,-9.66795E+14,3.6035E+14,-6.00702E+13,10
1443,-9.46099E+14,-1.62612E+14,5.16604E+13,1.93719E+14,0,-9.08791E+14,0,0,-2.42279E+14,9.65125E+14,2.49994E+14,-5.8367E+14,7.22484E+14,-6.24178E+14,10
1444,3.81101E+14,1.28114E+14,9.89603E+14,1.62735E+14,1,-7.17388E+14,0,1,-3.62413E+14,5.31412E+14,1.21852E+14,-4.95412E+14,-2.0818E+14,-1.45023E+14,10
1445,1.29993E+14,8.40772E+14,1.16698E+14,1.26894E+14,1,-3.30594E+14,0,1,-7.10673E+14,4.69711E+14,1.05974E+14,6.26285E+14,-4.03706E+13,-1.12199E+14,10
1446,6.87378E+14,9.50411E+14,1.16698E+14,1.44815E+14,1,-2.26917E+14,0,1,-1.35273E+14,1.62005E+14,-1.56658E+14,-5.79903E+14,-7.91092E+14,-3.25607E+14,10
1447,8.91563E+14,1.44379E+14,1.16698E+14,1.38841E+14,1,-8.73517E+14,0,1,-2.42279E+14,5.23024E+14,5.9223E+14,-8.79634E+14,1.10947E+14,-4.67493E+14,10
1448,-2.82499E+14,-4.74904E+14,7.53104E+14,8.50801E+14,1,-9.08791E+14,0,0,1.51791E+13,7.3956E+14,3.07221E+13,1.47928E+14,-4.71541E+14,-1.14171E+14,10
1449,-1.45656E+14,-1.73576E+14,9.30478E+14,1.62735E+14,1,-9.08791E+14,0,0,4.1639E+14,1.8258E+14,9.90319E+13,-1.67508E+14,-6.077E+14,-1.43825E+14,10
1450,-1.09924E+14,-2.06468E+13,3.39229E+14,1.38841E+14,1,2.15704E+14,0,1,-2.24513E+13,1.58288E+14,8.42311E+14,-1.22229E+14,-2.81097E+14,-1.01603E+14,10
1451,-1.6097E+14,-1.90022E+14,1.04873E+14,1.68709E+14,1,-9.08791E+14,0,1,-5.85854E+14,1.16794E+14,1.00762E+14,-4.63993E+14,-2.47458E+14,-1.1551E+14,10
1452,-3.33545E+14,-1.68094E+14,1.61854E+14,9.10536E+14,0,-2.90718E+14,0,0,2.64662E+14,1.23241E+14,5.1413E+14,-4.63872E+14,-7.01662E+14,-1.55888E+14,10
1453,-2.82499E+14,-3.65265E+14,1.63998E+14,1.80656E+14,0,1.48375E+14,0,0,-9.19621E+14,1.51606E+13,7.04718E+14,-1.4433E+13,-5.65039E+14,-1.20516E+14,10
1454,3.81101E+14,-2.55625E+13,6.34854E+14,3.13188E+14,0,1.48375E+14,0,0,2.16097E+14,1.24759E+14,5.31539E+14,7.33159E+13,-6.38126E+14,-1.32811E+14,10
1455,2.37779E+12,7.85952E+14,1.2261E+14,-1.04955E+14,0,1.48375E+14,0,0,6.50789E+14,6.64396E+14,2.04642E+14,9.30063E+14,-6.51793E+14,-7.14127E+14,10
1456,8.91563E+14,4.57033E+14,6.93979E+14,4.92392E+14,0,1.404E+14,0,0,1.26292E+14,1.34835E+14,5.9253E+14,-1.8559E+14,-6.66801E+14,-1.52433E+14,10
1457,-5.88776E+14,-4.20085E+14,3.98354E+14,1.33984E+14,0,1.12487E+14,0,0,6.81099E+14,1.20699E+13,1.79092E+14,1.0565E+14,-7.05646E+14,-1.54241E+14,10
1458,1.2587E+13,1.84741E+14,2.80104E+14,-1.04955E+14,0,5.6661E+14,0,0,-2.78487E+14,-1.31402E+14,-2.05182E+14,-1.28857E+14,-5.55043E+14,-1.1539E+13,10
1459,-1.55865E+14,-1.73576E+14,-1.73015E+14,-4.03629E+14,0,-9.08791E+14,0,0,5.34724E+14,9.37466E+14,3.41237E+14,1.10803E+14,-5.86551E+14,-1.24799E+13,10
1460,7.48241E+14,-3.63457E+14,1.81735E+14,1.08974E+14,0,-8.2904E+14,0,0,3.30994E+14,9.66795E+14,3.31626E+14,1.12849E+14,-3.04381E+14,-1.12387E+14,10
1461,-2.31453E+14,1.82934E+14,4.36038E+14,4.32658E+14,1,4.27045E+14,0,1,-2.32398E+14,1.68104E+14,-1.14178E+14,-2.1464E+13,5.63233E+14,-5.26597E+13,10
1462,-1.6097E+14,-1.79058E+13,1.02729E+14,-1.6469E+14,1,-9.08791E+14,0,1,-2.59722E+14,9.12966E+14,3.81263E+14,-1.01545E+14,-6.61129E+13,-6.49823E+13,10
1463,-2.82499E+14,-8.03823E+14,3.98354E+14,1.08974E+14,0,1.43191E+14,0,0,3.57255E+13,1.09628E+14,4.41274E+14,7.17451E+14,-6.40436E+14,-1.47864E+14,10
1464,2.27963E+14,5.66672E+14,6.93979E+14,5.52127E+14,0,1.48375E+14,0,0,-3.01009E+14,9.55454E+14,8.27056E+13,-1.56063E+14,-3.8819E+14,-1.36884E+14,10
1465,-1.45656E+14,-8.58643E+14,-1.07977E+14,-7.02303E+14,0,-9.08791E+14,0,1,-2.40341E+14,4.90593E+14,4.37438E+14,-1.32692E+14,-3.61615E+14,-8.11216E+14,10
1466,-8.95053E+14,-1.8454E+14,-1.1389E+14,-3.43894E+14,0,1.48375E+14,0,0,2.34641E+14,1.41344E+14,5.94492E+14,5.25436E+13,-6.84441E+14,-1.31629E+14,10
1467,3.30055E+14,-1.45985E+14,5.75729E+14,4.32658E+14,0,1.48375E+14,0,0,9.24158E+13,3.5169E+14,2.64763E+14,5.00001E+14,-4.66347E+13,-1.20762E+14,10
1468,-7.83144E+14,-2.00805E+13,1.02729E+14,-4.52205E+12,0,1.48375E+14,0,1,-1.83566E+14,8.25309E+14,6.46696E+14,-1.90404E+13,1.564E+14,-3.80633E+14,10
1469,-1.09924E+14,-4.74904E+14,1.40348E+13,-3.43894E+14,0,1.48375E+14,0,1,-1.08668E+14,6.18699E+14,2.86692E+14,1.27554E+14,6.71553E+14,-1.71826E+14,10
1470,-1.09924E+14,-2.22914E+14,5.16604E+13,6.71597E+14,0,1.48375E+14,0,0,2.91766E+14,1.21525E+14,5.04338E+14,-1.22005E+14,-5.61783E+14,-1.18143E+14,10
1471,2.37779E+12,1.84741E+14,3.98354E+14,3.13188E+14,0,1.48375E+14,0,0,-2.72171E+14,-2.06283E+14,-1.58295E+14,4.09599E+14,2.80756E+14,1.04657E+14,10
1472,-1.09924E+14,-1.2972E+14,1.61854E+14,1.93719E+14,0,-9.08791E+14,0,0,-9.39073E+14,1.58865E+13,7.35684E+14,2.56525E+14,-5.14305E+14,-7.39744E+13,10
1473,-8.95053E+14,-1.62612E+14,-1.92896E+14,3.13188E+14,0,1.22057E+14,0,0,-7.08888E+14,1.64992E+13,7.61608E+14,-3.62039E+14,-6.55413E+14,-1.41746E+14,10
1474,-7.92961E+14,-2.55625E+13,3.39229E+14,-4.63364E+14,0,1.36412E+14,0,0,9.20073E+14,-6.60414E+14,-3.23459E+13,9.98564E+14,-4.33874E+14,-3.48266E+14,10
1475,-5.88776E+14,-2.00986E+14,9.30478E+14,-2.8416E+14,0,1.03316E+14,0,0,-1.38647E+14,1.69154E+14,7.9581E+14,4.32179E+14,-6.54811E+14,-1.22229E+14,10
1476,-1.80407E+14,5.11853E+14,5.16604E+13,4.32658E+14,0,3.27356E+14,0,0,7.12777E+14,-2.50393E+14,-7.38432E+14,-1.9672E+13,-8.15545E+14,-1.20435E+14,10
1477,4.83193E+14,-5.29724E+14,5.16604E+13,8.50801E+14,0,-8.2904E+14,0,0,-2.60506E+14,1.32245E+14,5.35445E+14,-3.69898E+14,5.48517E+14,-1.13164E+14,10
1478,2.79009E+14,4.02213E+14,6.34854E+14,1.08974E+14,1,6.18448E+14,0,1,-2.2579E+14,1.00405E+14,3.3105E+14,-841314351,-1.90074E+14,-1.20051E+13,10
1479,4.83193E+14,7.31132E+14,8.71354E+14,6.71597E+14,1,4.82258E+14,0,1,-3.33653E+13,-3.44784E+13,-2.17402E+14,-1.47788E+14,1.02114E+14,3.80029E+14,10
1480,-3.33545E+14,-5.29724E+14,-2.85352E+14,-3.21116E+14,0,5.94523E+14,0,0,-1.67609E+14,1.55439E+14,-7.27156E+14,-8.64703E+14,-3.61774E+14,-1.48768E+14,10
1481,-2.31453E+14,-4.20085E+14,-2.43965E+13,-3.2709E+14,0,5.02809E+14,0,0,-2.67762E+14,1.57683E+14,6.62179E+14,-1.24251E+13,-4.1009E+14,-6.47942E+13,10
1482,-9.97145E+14,-1.13274E+14,-2.85352E+14,-2.91249E+14,0,-9.08791E+14,0,0,-2.58995E+14,1.12521E+14,4.26056E+14,-1.18118E+14,-3.64793E+14,-9.3955E+14,10
1483,-2.82499E+14,-5.29724E+14,-2.7944E+14,-3.21116E+14,0,-9.08791E+14,0,0,1.98839E+14,1.13304E+14,4.00177E+14,1.61177E+14,-5.01144E+14,-1.23748E+13,10
1484,2.79009E+14,-1.45985E+14,-2.49877E+14,-2.49435E+14,0,-8.2904E+14,0,1,-8.49238E+14,3.44557E+14,-6.85481E+11,3.98582E+14,-4.94487E+14,-2.70427E+14,10
1485,-6.90868E+14,-8.03823E+14,-1.78927E+14,-1.65806E+14,0,-9.08791E+14,0,0,-8.21711E+14,1.74903E+14,1.08066E+14,6.82402E+14,-4.02551E+14,-1.33794E+14,10
1486,1.2587E+13,7.32939E+14,-2.26227E+14,-2.31514E+14,0,1.19266E+13,0,1,-2.95319E+14,-5.63218E+14,-6.50698E+13,-9.78584E+14,9.44663E+14,-4.64832E+14,10
1487,3.30055E+14,4.02213E+14,-2.49877E+14,-2.31514E+14,0,1.20063E+14,0,1,-3.05596E+14,-6.80888E+14,-8.69741E+14,-1.28013E+14,3.98335E+14,-9.06338E+14,10
1488,4.32147E+14,3.47393E+14,-2.20315E+14,-2.0762E+14,0,9.41442E+14,0,1,-2.56078E+14,9.75883E+14,3.46566E+14,-1.25703E+13,5.79719E+14,-1.44891E+14,10
1489,-1.29361E+14,7.32939E+14,-2.3214E+14,-2.31514E+14,0,1.51903E+14,0,1,4.57823E+14,1.29949E+14,8.39076E+14,-3.77905E+14,-5.19586E+14,-1.38294E+14,10
1490,-1.45656E+14,-2.06468E+13,-2.20315E+14,-2.25541E+14,0,-9.08791E+14,0,1,1.30152E+14,1.91124E+14,1.20916E+14,-8.39105E+14,-3.13498E+14,-1.22742E+14,10
1491,-1.29361E+14,-6.94184E+14,-2.26227E+14,-2.31514E+14,0,1.28437E+14,0,0,-2.53957E+14,9.55919E+14,2.90461E+14,-1.0247E+14,-1.93908E+14,-4.93177E+14,10
1492,-2.31453E+14,-6.39364E+14,-1.78927E+14,-2.01647E+14,0,9.17516E+14,0,0,-3.25567E+13,-1.88911E+14,-1.50881E+14,-1.11227E+14,5.35025E+14,2.00184E+13,10
1493,2.37779E+12,-6.39364E+14,-2.49877E+14,-2.0762E+14,0,9.17516E+14,0,0,-2.67593E+14,1.04253E+14,4.82233E+14,-1.00733E+14,-3.79991E+14,-1.45688E+14,10
1494,-3.84591E+14,-3.65265E+14,-2.49877E+14,-2.73328E+14,0,-8.80878E+14,0,0,-2.22432E+14,6.2231E+14,8.15621E+14,-1.56705E+14,7.84132E+14,-4.27043E+14,10
1495,-2.31453E+14,-2.00805E+13,-2.38052E+14,-2.0762E+14,0,-9.08791E+14,0,0,-3.33582E+14,-3.52569E+14,-2.20724E+14,-1.47788E+14,-8.21888E+14,-8.60812E+14,10
1496,-3.33545E+14,-1.45985E+14,-2.14402E+14,-2.19567E+14,0,-9.08791E+14,0,1,-2.64701E+14,1.41851E+13,6.02785E+14,-1.36714E+14,-3.18243E+13,-9.38899E+14,10
1497,-6.90868E+14,-2.55625E+13,-2.49877E+14,-2.55408E+14,1,-3.61267E+14,0,0,-2.46338E+14,7.2964E+14,1.52297E+14,-1.00112E+14,-1.17673E+14,-6.69482E+14,10
1498,2.79009E+14,6.76312E+14,-1.55277E+14,-2.24425E+14,0,-8.96829E+14,0,1,-1.2224E+14,3.24442E+14,-2.07304E+14,-5.95613E+14,2.37084E+14,-7.25732E+14,10
1499,7.8947E+14,4.02213E+14,-9.02396E+13,-1.65806E+14,0,3.55269E+13,0,1,4.33582E+14,5.72528E+14,3.13184E+14,1.92229E+13,-8.2438E+14,-1.58917E+13,10
1500,3.30055E+14,7.32939E+14,-1.43452E+14,-7.62038E+14,0,6.18448E+14,0,1,-2.35354E+14,4.30409E+14,1.88877E+14,-7.08868E+14,-3.27502E+14,-8.78516E+14,10
1501,1.76916E+14,4.57033E+14,-1.55277E+14,-4.63364E+14,0,9.97268E+14,0,1,-1.26876E+14,1.54068E+14,8.4652E+13,-9.10865E+14,8.29348E+14,-1.30333E+14,10
1502,2.79009E+14,5.11853E+14,-6.06771E+14,-1.77753E+14,0,-5.10034E+14,0,1,-2.6995E+13,4.70223E+14,1.15102E+14,-5.60531E+14,-5.33437E+14,-1.31884E+14,10
1503,6.87378E+14,7.85952E+14,-6.65896E+14,-7.02303E+14,0,9.21504E+14,0,1,-1.99037E+14,8.11891E+13,3.28815E+14,-1.23132E+14,-2.36105E+14,-9.87205E+14,10
1504,5.3424E+14,-9.11656E+14,-4.29396E+14,-3.43894E+14,0,-9.08791E+14,0,1,-2.63761E+14,1.3829E+13,5.5401E+14,-1.12876E+14,7.71849E+14,-2.28995E+14,10
1505,4.83193E+14,4.57033E+14,-4.29396E+14,-3.43894E+14,0,-4.66171E+14,0,1,-2.19857E+14,-1.33688E+14,-1.16804E+14,-2.52229E+14,3.14508E+14,-4.34161E+14,10
1506,5.3424E+14,-3.10445E+13,-2.52021E+13,1.32868E+14,0,1.48375E+14,0,0,-2.50158E+14,9.87715E+14,2.95303E+14,-7.63058E+14,4.60887E+14,-8.46688E+14,10
1507,-2.72682E+14,-3.63457E+14,-1.92896E+14,-5.82833E+14,0,1.23376E+13,0,0,-2.61155E+13,1.20465E+14,4.9285E+13,-1.25991E+14,-2.69218E+14,-1.07282E+14,10
1508,4.83193E+14,-3.63457E+14,-7.25021E+14,-9.41242E+14,0,2.83492E+14,0,1,-2.55462E+13,7.27608E+14,2.14842E+14,-6.70726E+14,-1.27903E+14,-5.54695E+14,10
1509,3.30055E+14,-3.10445E+13,4.36038E+14,-5.82833E+14,0,9.25491E+14,0,1,-1.36271E+14,-5.85757E+14,-7.34931E+13,-2.08851E+13,-7.14772E+14,-1.09678E+14,10
1510,2.37779E+12,7.32939E+14,3.39229E+14,-5.23099E+14,0,1.44388E+14,0,1,1.5571E+14,-4.63712E+14,2.76346E+14,2.24701E+14,-8.81209E+14,-1.75489E+14,10
1511,-8.44007E+14,-1.07792E+14,-1.25715E+14,-1.06071E+14,1,-9.08791E+14,0,0,-2.89224E+14,-6.02067E+14,-7.45109E+14,-1.27196E+14,1.43868E+14,-5.9643E+14,10
1512,-8.95053E+14,-1.2972E+14,-5.47646E+14,-1.23992E+14,1,-9.08791E+14,0,0,-2.58937E+14,1.05778E+14,3.95203E+14,-6.00938E+14,-1.70765E+14,-8.00853E+14,10
1513,-6.39822E+14,1.82934E+14,5.75729E+14,2.53453E+14,1,-9.08791E+14,0,1,3.27801E+14,1.61368E+14,2.5264E+14,2.4681E+13,-5.90253E+14,-1.47839E+14,10
1514,3.81101E+14,6.21492E+14,2.20979E+14,-5.23099E+14,0,1.48375E+14,0,0,-1.75558E+14,3.20068E+14,4.43134E+14,-7.6677E+14,-1.79785E+14,-8.72875E+14,10
1515,3.81101E+14,4.02213E+14,1.02729E+14,3.72923E+14,0,1.16873E+14,0,0,-4.09682E+14,-1.46339E+14,-9.99601E+14,-7.66687E+13,-5.33272E+14,-8.45329E+14,10
1516,3.81101E+14,1.28114E+14,3.39229E+14,1.33984E+14,0,1.28437E+14,0,1,-2.61907E+14,1.41022E+14,5.55217E+13,-9.55478E+14,8.04631E+14,-9.98126E+14,10
1517,-2.72682E+14,4.02213E+14,2.20979E+14,2.53453E+14,0,-9.08791E+14,0,1,-3.1188E+14,-2.38586E+14,-1.7208E+14,-1.2576E+14,5.82767E+14,1.55474E+14,10
1518,4.83193E+14,1.82934E+14,6.93979E+14,4.92392E+14,0,-9.08791E+14,0,1,-2.55196E+14,1.01581E+13,3.58011E+14,-1.04243E+14,8.93466E+14,-8.92061E+14,10
1519,-2.72682E+14,-4.74904E+14,3.39229E+14,3.13188E+14,0,-9.08791E+14,0,1,-2.60227E+14,6.6348E+14,2.18653E+14,-1.32666E+14,-3.7297E+14,-1.58949E+14,10
1520,-4.86684E+14,-5.84544E+14,2.20979E+14,3.13188E+14,0,-9.08791E+14,0,1,-2.68371E+14,1.27009E+14,5.73314E+14,-1.4543E+13,-1.26818E+14,-9.86994E+14,10
1521,3.81101E+14,2.37753E+14,5.75729E+14,-4.52205E+12,0,1.48375E+14,0,1,-2.30303E+14,7.69829E+14,1.60383E+14,-1.00585E+14,-5.4199E+13,-1.41196E+14,10
1522,2.27963E+14,4.02213E+14,4.57479E+14,2.53453E+14,0,1.28437E+14,0,1,-1.19523E+14,-1.18143E+14,-9.26796E+14,8.36383E+14,7.54158E+14,-8.89542E+14,10
1523,-2.72682E+14,3.47393E+14,1.34435E+14,1.20921E+14,0,9.65367E+14,0,0,3.97391E+14,4.22746E+13,1.73689E+14,2.22445E+14,-5.40794E+14,-1.28765E+14,10
1524,1.2587E+13,-1.45985E+14,9.89603E+14,1.08974E+14,0,-9.08791E+14,0,0,-2.58995E+14,1.09933E+14,4.13947E+14,-1.13234E+14,-3.88458E+14,-1.52666E+14,10
1525,5.3424E+14,-3.10445E+13,-1.55212E+14,-2.24425E+14,0,-9.08791E+14,0,0,-1.85981E+14,1.80402E+14,8.56555E+14,-5.0539E+14,-6.63834E+14,-1.34806E+14,10
1526,1.76916E+14,2.37753E+14,5.75729E+14,3.13188E+14,0,1.48375E+14,0,0,1.39714E+14,1.27318E+14,5.44776E+14,3.51561E+14,-5.21371E+14,-1.12217E+14,10
1527,3.30055E+14,-9.13463E+14,6.93979E+14,7.42491E+13,0,-8.05115E+14,0,0,6.33658E+14,1.54116E+14,6.9297E+14,9.66857E+14,-5.73294E+14,-1.23017E+14,10
1528,4.32147E+14,7.32939E+14,-7.46462E+14,7.91066E+14,0,2.8748E+14,0,0,-1.99536E+14,-1.14574E+14,-1.27107E+14,9.3462E+14,-3.2786E+14,7.00674E+14,10
1529,-5.3773E+14,-3.63457E+14,6.34854E+14,-4.03629E+14,0,8.05864E+14,0,0,-9.73213E+14,1.20837E+14,1.01158E+14,-5.62633E+14,-4.94639E+14,-9.38817E+14,10
1530,2.27963E+14,-3.63457E+14,1.61854E+14,6.11862E+13,0,-5.61873E+14,0,0,-7.70487E+14,1.62575E+14,7.53502E+14,-6.01007E+14,-6.5402E+14,-1.31059E+14,10
1531,2.79009E+14,1.28114E+14,6.34854E+14,4.32658E+14,0,1.48375E+14,0,0,-3.40627E+14,9.58735E+14,8.42556E+14,-9.54072E+14,-6.17923E+14,-1.54616E+13,10
1532,3.30055E+14,5.66672E+14,4.57479E+14,5.52127E+14,0,1.45584E+13,0,0,-2.18664E+14,-1.05559E+14,-1.06695E+14,-2.90639E+14,-9.17435E+14,-6.79631E+14,10
1533,6.36332E+14,7.31132E+14,5.75729E+14,8.50801E+14,0,9.57392E+14,0,1,-2.50216E+14,5.88448E+14,2.10569E+14,-8.71045E+14,1.32257E+14,-2.80685E+13,10
1534,3.30055E+14,1.84741E+14,9.30478E+14,6.11862E+13,0,1.48375E+14,0,1,-2.58885E+14,8.79831E+14,3.70589E+12,-5.54151E+14,-1.79126E+14,-6.14051E+13,10
